date,campaign_id,campaign_name,platform,spend,impressions,clicks,conversions,revenue
2025-12-12,campaign_85,Meta Campaign 85,meta,703.81,95011,1035,35,3768.51
2025-12-13,campaign_85,Meta Campaign 85,meta,574.96,74599,904,24,1341.94
2025-12-14,campaign_85,Meta Campaign 85,meta,572.15,73871,795,22,1938.21
2025-12-15,campaign_85,Meta Campaign 85,meta,672.28,86690,1710,39,5543.98
2025-12-16,campaign_85,Meta Campaign 85,meta,675.95,87640,880,24,1423.29
2025-12-17,campaign_85,Meta Campaign 85,meta,694.81,92599,1830,58,4568.11
2025-12-18,campaign_85,Meta Campaign 85,meta,710.92,96943,1394,33,920.71
2025-12-19,campaign_85,Meta Campaign 85,meta,690.91,91563,1522,51,2898.51
2025-11-20,campaign_86,Google Campaign 86,google,1104.51,255677,8812,182,19369.07
2025-11-21,campaign_86,Google Campaign 86,google,840.16,147935,5695,275,9651.18
2025-11-22,campaign_86,Google Campaign 86,google,779.35,149760,3260,105,9951.52
2025-11-23,campaign_86,Google Campaign 86,google,830.25,169964,4062,117,4469.24
2025-11-24,campaign_86,Google Campaign 86,google,949.23,188839,6354,282,36554.27
2025-11-25,campaign_86,Google Campaign 86,google,1014.87,215862,6493,188,9261.01
2025-11-26,campaign_86,Google Campaign 86,google,885.5,164335,6048,287,38252.98
2025-11-27,campaign_86,Google Campaign 86,google,904.93,171625,4666,145,15921.63
2025-11-28,campaign_86,Google Campaign 86,google,1017.05,216788,4939,117,19849.16
2025-11-29,campaign_86,Google Campaign 86,google,928.62,212623,5708,262,17471.43
2025-11-30,campaign_86,Google Campaign 86,google,893.21,196716,3172,123,3970.64
2025-12-01,campaign_86,Google Campaign 86,google,1034.54,224308,7490,296,30325.69
2025-12-02,campaign_86,Google Campaign 86,google,955.78,191454,5800,235,10272.02
2025-12-03,campaign_86,Google Campaign 86,google,913.46,174875,5093,226,29725.44
2025-12-04,campaign_86,Google Campaign 86,google,866.2,157248,4756,139,17260.46
2025-12-05,campaign_86,Google Campaign 86,google,995.45,207679,5482,295,35695.38
2025-12-06,campaign_86,Google Campaign 86,google,829.22,169540,3261,144,15819.54
2025-12-07,campaign_86,Google Campaign 86,google,744.3,136593,4263,183,14036.1
2025-12-08,campaign_86,Google Campaign 86,google,972.32,198139,7582,167,9277.9
2025-12-09,campaign_86,Google Campaign 86,google,929.92,181235,6933,137,11188.84
2025-12-10,campaign_86,Google Campaign 86,google,933.25,182538,5339,214,7668.18
2025-12-11,campaign_86,Google Campaign 86,google,988.86,204938,8597,254,38855.18
2025-12-12,campaign_86,Google Campaign 86,google,1063.35,236977,6924,355,13028.74
2025-12-13,campaign_86,Google Campaign 86,google,878.42,190256,6938,361,16030.72
2025-12-14,campaign_86,Google Campaign 86,google,861.56,183022,4598,123,3977.94
2025-12-15,campaign_86,Google Campaign 86,google,855.03,153221,3320,152,16550.94
2025-12-16,campaign_86,Google Campaign 86,google,1032.8,223558,5710,183,10374.12
2025-12-17,campaign_86,Google Campaign 86,google,1091.92,249881,9288,391,28459.04
2025-12-18,campaign_86,Google Campaign 86,google,918.23,176706,3910,221,24323.17
2025-12-19,campaign_86,Google Campaign 86,google,1018.66,217475,6326,276,10719.55
2025-11-20,campaign_87,Tiktok Campaign 87,tiktok,696.46,99662,992,16,1278.39
2025-11-21,campaign_87,Tiktok Campaign 87,tiktok,810.86,135090,1756,21,2294.48
2025-11-22,campaign_87,Tiktok Campaign 87,tiktok,684.14,113136,795,15,832.96
2025-11-23,campaign_87,Tiktok Campaign 87,tiktok,688.53,114594,1230,8,914.52
2025-11-24,campaign_87,Tiktok Campaign 87,tiktok,696.4,99644,690,8,822.82
2025-11-25,campaign_87,Tiktok Campaign 87,tiktok,724.44,107830,912,18,1863.53
2025-11-26,campaign_87,Tiktok Campaign 87,tiktok,677.28,94248,872,10,821.13
2025-11-27,campaign_87,Tiktok Campaign 87,tiktok,932.97,178844,1802,50,2953.35
2025-11-28,campaign_87,Tiktok Campaign 87,tiktok,969.91,193285,1877,36,3814.52
2025-11-29,campaign_87,Tiktok Campaign 87,tiktok,543.01,71274,303,3,143.27
2025-11-30,campaign_87,Tiktok Campaign 87,tiktok,698.2,117833,969,16,845.98
2025-12-01,campaign_87,Tiktok Campaign 87,tiktok,860.84,152256,1433,17,1027.5
2025-12-02,campaign_87,Tiktok Campaign 87,tiktok,850.54,148635,1788,27,1729.75
2025-12-03,campaign_87,Tiktok Campaign 87,tiktok,841.16,145374,1497,23,1853.49
2025-12-04,campaign_87,Tiktok Campaign 87,tiktok,913.66,171517,1308,20,1952.49
2025-12-05,campaign_87,Tiktok Campaign 87,tiktok,896.84,165260,1319,22,1027.33
2025-12-06,campaign_87,Tiktok Campaign 87,tiktok,740.89,132684,1464,14,1632.72
2025-12-07,campaign_87,Tiktok Campaign 87,tiktok,706.07,120507,996,18,1984.57
2025-12-08,campaign_87,Tiktok Campaign 87,tiktok,658.32,89046,702,12,1341.94
2025-12-09,campaign_87,Tiktok Campaign 87,tiktok,857.98,151246,1238,17,2226.65
2025-12-10,campaign_87,Tiktok Campaign 87,tiktok,709.67,103478,718,10,1222.1
2025-12-11,campaign_87,Tiktok Campaign 87,tiktok,846.11,147093,1613,20,837.13
2025-12-12,campaign_87,Tiktok Campaign 87,tiktok,811.55,135321,851,12,1298.22
2025-12-13,campaign_87,Tiktok Campaign 87,tiktok,569.57,78417,762,9,900.83
2025-12-14,campaign_87,Tiktok Campaign 87,tiktok,761.9,140318,1501,19,1678.22
2025-12-15,campaign_87,Tiktok Campaign 87,tiktok,719.45,106350,970,6,437.95
2025-12-16,campaign_87,Tiktok Campaign 87,tiktok,1072.68,236413,2810,41,1656.57
2025-12-17,campaign_87,Tiktok Campaign 87,tiktok,883.3,160308,1737,27,2656.23
2025-12-18,campaign_87,Tiktok Campaign 87,tiktok,889.37,162519,1606,38,1038.76
2025-12-19,campaign_87,Tiktok Campaign 87,tiktok,770.48,121970,968,12,849.94
2025-11-20,campaign_88,Snapchat Campaign 88,snapchat,854.32,134524,1034,15,1021.4
2025-11-21,campaign_88,Snapchat Campaign 88,snapchat,759.25,106247,1255,15,532.95
2025-11-22,campaign_88,Snapchat Campaign 88,snapchat,632.99,86883,1094,20,3241.97
2025-11-23,campaign_88,Snapchat Campaign 88,snapchat,658.22,93944,916,10,1090.99
2025-11-24,campaign_88,Snapchat Campaign 88,snapchat,637.16,74826,506,3,268.95
2025-11-25,campaign_88,Snapchat Campaign 88,snapchat,699.08,90074,1022,20,1088.24
2025-11-26,campaign_88,Snapchat Campaign 88,snapchat,827.85,126315,1120,15,928.43
2025-11-27,campaign_88,Snapchat Campaign 88,snapchat,827.93,126341,760,7,873.65
2025-11-28,campaign_88,Snapchat Campaign 88,snapchat,882.14,143425,963,11,1185.31
2025-11-29,campaign_88,Snapchat Campaign 88,snapchat,636.88,87952,705,6,268.65
2025-11-30,campaign_88,Snapchat Campaign 88,snapchat,790.13,135372,1120,10,428.83
2025-12-01,campaign_88,Snapchat Campaign 88,snapchat,915.74,154560,1295,19,896.62
2025-12-02,campaign_88,Snapchat Campaign 88,snapchat,835.47,128652,1646,16,1246.45
2025-12-03,campaign_88,Snapchat Campaign 88,snapchat,837.97,129421,1166,21,3238.35
2025-12-04,campaign_88,Snapchat Campaign 88,snapchat,637.29,74856,677,4,219.57
2025-12-05,campaign_88,Snapchat Campaign 88,snapchat,899.97,149281,1309,18,2447.27
2025-12-06,campaign_88,Snapchat Campaign 88,snapchat,658.74,94094,470,7,886.38
2025-12-07,campaign_88,Snapchat Campaign 88,snapchat,641.4,89205,439,2,73.32
2025-12-08,campaign_88,Snapchat Campaign 88,snapchat,696.26,89350,665,10,825.35
2025-12-09,campaign_88,Snapchat Campaign 88,snapchat,848.61,132730,1020,12,754.93
2025-12-10,campaign_88,Snapchat Campaign 88,snapchat,758.6,106065,787,11,1307.58
2025-12-11,campaign_88,Snapchat Campaign 88,snapchat,929.98,159404,1091,13,1422.51
2025-12-12,campaign_88,Snapchat Campaign 88,snapchat,743.87,101988,890,15,725.4
2025-12-13,campaign_88,Snapchat Campaign 88,snapchat,747.08,121022,867,13,1254.84
2025-12-14,campaign_88,Snapchat Campaign 88,snapchat,626.56,85126,358,4,606.78
2025-12-15,campaign_88,Snapchat Campaign 88,snapchat,672.83,83439,595,7,237.21
2025-12-16,campaign_88,Snapchat Campaign 88,snapchat,752.45,104353,570,0,0.0
2025-12-17,campaign_88,Snapchat Campaign 88,snapchat,831.09,127305,799,13,713.39
2025-12-18,campaign_88,Snapchat Campaign 88,snapchat,744.03,102032,925,9,1049.44
2025-12-19,campaign_88,Snapchat Campaign 88,snapchat,835.18,128562,947,10,1147.03
2025-11-20,campaign_89,Linkedin Campaign 89,linkedin,445.01,34221,226,4,339.51
2025-11-21,campaign_89,Linkedin Campaign 89,linkedin,452.18,35332,171,4,498.93
2025-11-22,campaign_89,Linkedin Campaign 89,linkedin,390.17,30949,168,3,141.54
2025-11-23,campaign_89,Linkedin Campaign 89,linkedin,360.4,26405,177,4,480.67
2025-11-24,campaign_89,Linkedin Campaign 89,linkedin,569.25,55996,267,5,197.29
2025-11-25,campaign_89,Linkedin Campaign 89,linkedin,452.64,35404,231,4,192.06
2025-11-26,campaign_89,Linkedin Campaign 89,linkedin,456.94,36081,201,2,210.72
2025-11-27,campaign_89,Linkedin Campaign 89,linkedin,472.98,38657,182,3,175.76
2025-11-28,campaign_89,Linkedin Campaign 89,linkedin,485.3,40697,207,2,188.03
2025-11-29,campaign_89,Linkedin Campaign 89,linkedin,414.98,35010,200,4,205.54
2025-11-30,campaign_89,Linkedin Campaign 89,linkedin,335.6,22897,124,0,0.0
2025-12-01,campaign_89,Linkedin Campaign 89,linkedin,490.51,41576,200,4,380.17
2025-12-02,campaign_89,Linkedin Campaign 89,linkedin,464.07,37215,219,3,80.15
2025-12-03,campaign_89,Linkedin Campaign 89,linkedin,535.0,49460,325,5,449.63
2025-12-04,campaign_89,Linkedin Campaign 89,linkedin,495.42,42412,228,5,600.6
2025-12-05,campaign_89,Linkedin Campaign 89,linkedin,521.59,47012,228,5,571.41
2025-12-06,campaign_89,Linkedin Campaign 89,linkedin,473.4,45560,273,4,460.73
2025-12-07,campaign_89,Linkedin Campaign 89,linkedin,465.14,43984,207,3,137.61
2025-12-08,campaign_89,Linkedin Campaign 89,linkedin,429.13,31821,159,3,350.12
2025-12-09,campaign_89,Linkedin Campaign 89,linkedin,393.31,26731,96,0,0.0
2025-12-10,campaign_89,Linkedin Campaign 89,linkedin,464.11,37220,225,3,418.05
2025-12-11,campaign_89,Linkedin Campaign 89,linkedin,459.43,36474,183,3,187.87
2025-12-12,campaign_89,Linkedin Campaign 89,linkedin,461.55,36811,171,4,266.17
2025-12-13,campaign_89,Linkedin Campaign 89,linkedin,329.67,22095,138,3,333.04
2025-12-14,campaign_89,Linkedin Campaign 89,linkedin,386.66,30394,158,1,124.79
2025-12-15,campaign_89,Linkedin Campaign 89,linkedin,511.11,45142,245,3,403.14
2025-12-16,campaign_89,Linkedin Campaign 89,linkedin,476.31,39204,218,3,265.76
2025-12-17,campaign_89,Linkedin Campaign 89,linkedin,494.48,42252,179,3,516.19
2025-12-18,campaign_89,Linkedin Campaign 89,linkedin,541.04,50584,266,5,470.56
2025-12-19,campaign_89,Linkedin Campaign 89,linkedin,424.74,31174,236,3,340.89
2025-11-20,campaign_90,Meta Campaign 90,meta,200.77,28561,342,8,1128.69
2025-11-21,campaign_90,Meta Campaign 90,meta,185.27,24323,462,9,717.26
2025-11-22,campaign_90,Meta Campaign 90,meta,153.91,19746,303,3,228.97
2025-11-23,campaign_90,Meta Campaign 90,meta,161.55,21757,417,0,0.0
2025-11-24,campaign_90,Meta Campaign 90,meta,188.67,25222,281,6,887.53
2025-11-25,campaign_90,Meta Campaign 90,meta,177.35,22288,281,6,661.44
2025-11-26,campaign_90,Meta Campaign 90,meta,166.93,19744,274,12,321.83
2025-11-27,campaign_90,Meta Campaign 90,meta,203.78,29424,528,15,714.89
2025-11-28,campaign_90,Meta Campaign 90,meta,203.31,29289,562,7,566.26
2025-11-29,campaign_90,Meta Campaign 90,meta,153.38,19611,280,8,917.86
2025-11-30,campaign_90,Meta Campaign 90,meta,153.23,19572,250,7,491.0
2025-12-01,campaign_90,Meta Campaign 90,meta,191.78,26061,420,9,1066.19
2025-12-02,campaign_90,Meta Campaign 90,meta,158.94,17900,161,4,364.15
2025-12-03,campaign_90,Meta Campaign 90,meta,168.52,20123,385,7,918.52
2025-12-04,campaign_90,Meta Campaign 90,meta,182.84,23687,338,6,920.51
2025-12-05,campaign_90,Meta Campaign 90,meta,199.53,28211,407,5,537.14
2025-12-06,campaign_90,Meta Campaign 90,meta,153.13,19547,235,4,235.99
2025-12-07,campaign_90,Meta Campaign 90,meta,130.93,14290,271,3,128.41
2025-12-08,campaign_90,Meta Campaign 90,meta,161.87,18566,327,6,339.47
2025-12-09,campaign_90,Meta Campaign 90,meta,181.82,23425,194,5,411.62
2025-12-10,campaign_90,Meta Campaign 90,meta,171.31,20794,328,8,542.73
2025-12-11,campaign_90,Meta Campaign 90,meta,195.97,27211,452,11,608.01
2025-12-12,campaign_90,Meta Campaign 90,meta,204.59,29659,679,16,1987.93
2025-12-13,campaign_90,Meta Campaign 90,meta,146.67,17933,289,4,556.37
2025-12-14,campaign_90,Meta Campaign 90,meta,157.57,20696,362,10,724.82
2025-12-15,campaign_90,Meta Campaign 90,meta,163.81,19014,312,4,437.02
2025-12-16,campaign_90,Meta Campaign 90,meta,178.6,22602,344,11,1221.33
2025-12-17,campaign_90,Meta Campaign 90,meta,188.75,25244,209,3,100.94
2025-12-18,campaign_90,Meta Campaign 90,meta,161.52,18486,293,9,367.4
2025-12-19,campaign_90,Meta Campaign 90,meta,131.69,12289,98,2,218.62
2025-11-20,campaign_91,Google Campaign 91,google,531.82,116358,3736,71,6451.92
2025-11-21,campaign_91,Google Campaign 91,google,537.94,119050,3702,135,11349.75
2025-11-22,campaign_91,Google Campaign 91,google,435.31,91718,2473,72,10797.27
2025-11-23,campaign_91,Google Campaign 91,google,313.35,47522,1047,40,3577.45
2025-11-24,campaign_91,Google Campaign 91,google,491.49,99379,3114,86,9149.06
2025-11-25,campaign_91,Google Campaign 91,google,434.36,77619,2873,127,9362.15
2025-11-26,campaign_91,Google Campaign 91,google,426.16,74718,1909,67,2991.15
2025-11-27,campaign_91,Google Campaign 91,google,456.18,85615,4130,160,15041.24
2025-11-28,campaign_91,Google Campaign 91,google,412.46,69991,2650,61,6536.11
2025-11-29,campaign_91,Google Campaign 91,google,437.82,92778,2899,98,5230.6
2025-11-30,campaign_91,Google Campaign 91,google,422.16,86260,2097,111,14926.6
2025-12-01,campaign_91,Google Campaign 91,google,389.09,62283,2176,61,5596.0
2025-12-02,campaign_91,Google Campaign 91,google,522.03,112115,2323,91,11320.64
2025-12-03,campaign_91,Google Campaign 91,google,463.25,88287,1713,48,7968.28
2025-12-04,campaign_91,Google Campaign 91,google,596.93,146597,5219,170,14523.76
2025-12-05,campaign_91,Google Campaign 91,google,470.81,91192,2860,113,6965.9
2025-12-06,campaign_91,Google Campaign 91,google,362.61,63638,1011,31,2206.39
2025-12-07,campaign_91,Google Campaign 91,google,437.64,92703,3082,132,4616.42
2025-12-08,campaign_91,Google Campaign 91,google,535.88,118140,4057,93,4989.99
2025-12-09,campaign_91,Google Campaign 91,google,528.74,115016,3254,92,4661.36
2025-12-10,campaign_91,Google Campaign 91,google,449.37,83078,2165,81,2873.02
2025-12-11,campaign_91,Google Campaign 91,google,541.33,120559,3104,83,3370.6
2025-12-12,campaign_91,Google Campaign 91,google,516.94,109937,3291,73,5651.85
2025-12-13,campaign_91,Google Campaign 91,google,410.27,81469,3272,126,5329.88
2025-12-14,campaign_91,Google Campaign 91,google,447.29,96834,3244,61,6516.68
2025-12-15,campaign_91,Google Campaign 91,google,564.11,130919,3473,188,19051.99
2025-12-16,campaign_91,Google Campaign 91,google,485.77,97079,1563,39,6861.12
2025-12-17,campaign_91,Google Campaign 91,google,402.25,66568,2667,73,4622.55
2025-12-18,campaign_91,Google Campaign 91,google,499.8,102768,2486,62,4655.88
2025-12-19,campaign_91,Google Campaign 91,google,464.37,88715,2582,71,5977.08
2025-11-20,campaign_92,Tiktok Campaign 92,tiktok,765.33,122279,1411,27,1100.78
2025-11-21,campaign_92,Tiktok Campaign 92,tiktok,817.85,139635,1767,30,4224.4
2025-11-22,campaign_92,Tiktok Campaign 92,tiktok,608.5,90939,715,10,510.13
2025-11-23,campaign_92,Tiktok Campaign 92,tiktok,710.64,124030,829,14,1487.34
2025-11-24,campaign_92,Tiktok Campaign 92,tiktok,770.23,123850,1218,17,2266.22
2025-11-25,campaign_92,Tiktok Campaign 92,tiktok,868.43,157441,1241,21,711.15
2025-11-26,campaign_92,Tiktok Campaign 92,tiktok,806.26,135706,1236,26,2547.54
2025-11-27,campaign_92,Tiktok Campaign 92,tiktok,783.12,128030,1073,14,1275.21
2025-11-28,campaign_92,Tiktok Campaign 92,tiktok,788.83,129902,1012,25,2651.55
2025-11-29,campaign_92,Tiktok Campaign 92,tiktok,793.31,154568,852,8,1229.9
2025-11-30,campaign_92,Tiktok Campaign 92,tiktok,584.75,83980,891,8,949.28
2025-12-01,campaign_92,Tiktok Campaign 92,tiktok,704.13,103504,990,13,1362.67
2025-12-02,campaign_92,Tiktok Campaign 92,tiktok,813.36,138106,1587,20,875.88
2025-12-03,campaign_92,Tiktok Campaign 92,tiktok,785.15,128694,1230,17,2627.61
2025-12-04,campaign_92,Tiktok Campaign 92,tiktok,864.02,155849,1657,30,3296.76
2025-12-05,campaign_92,Tiktok Campaign 92,tiktok,810.52,137146,1531,13,876.68
2025-12-06,campaign_92,Tiktok Campaign 92,tiktok,662.99,107956,1050,19,2368.02
2025-12-07,campaign_92,Tiktok Campaign 92,tiktok,588.56,85078,1071,12,1570.27
2025-12-08,campaign_92,Tiktok Campaign 92,tiktok,662.58,91650,1141,22,682.6
2025-12-09,campaign_92,Tiktok Campaign 92,tiktok,955.6,190635,1972,37,2606.63
2025-12-10,campaign_92,Tiktok Campaign 92,tiktok,742.12,114975,1569,28,3111.12
2025-12-11,campaign_92,Tiktok Campaign 92,tiktok,837.59,146457,1555,29,3159.77
2025-12-12,campaign_92,Tiktok Campaign 92,tiktok,986.23,203053,2496,18,3087.49
2025-12-13,campaign_92,Tiktok Campaign 92,tiktok,702.34,121152,1227,15,1690.37
2025-12-14,campaign_92,Tiktok Campaign 92,tiktok,594.79,86888,1136,12,1443.56
2025-12-15,campaign_92,Tiktok Campaign 92,tiktok,633.6,83807,571,5,495.63
2025-12-16,campaign_92,Tiktok Campaign 92,tiktok,748.14,116848,672,17,2351.94
2025-12-17,campaign_92,Tiktok Campaign 92,tiktok,757.01,119634,1329,19,1811.42
2025-12-18,campaign_92,Tiktok Campaign 92,tiktok,880.44,161826,1266,22,2743.01
2025-12-19,campaign_92,Tiktok Campaign 92,tiktok,665.8,92541,1066,18,1976.62
2025-11-20,campaign_93,Snapchat Campaign 93,snapchat,779.18,105335,485,7,288.75
2025-11-21,campaign_93,Snapchat Campaign 93,snapchat,898.62,140103,1076,9,409.66
2025-11-22,campaign_93,Snapchat Campaign 93,snapchat,632.76,81726,556,5,243.56
2025-11-23,campaign_93,Snapchat Campaign 93,snapchat,658.71,88566,870,6,482.66
2025-11-24,campaign_93,Snapchat Campaign 93,snapchat,849.41,125178,758,9,531.37
2025-11-25,campaign_93,Snapchat Campaign 93,snapchat,783.17,106416,768,8,566.8
2025-11-26,campaign_93,Snapchat Campaign 93,snapchat,804.12,112186,932,11,1102.66
2025-11-27,campaign_93,Snapchat Campaign 93,snapchat,932.52,150873,1171,10,882.15
2025-11-28,campaign_93,Snapchat Campaign 93,snapchat,821.13,116982,1130,9,829.16
2025-11-29,campaign_93,Snapchat Campaign 93,snapchat,684.78,95714,937,9,578.37
2025-11-30,campaign_93,Snapchat Campaign 93,snapchat,664.82,90216,858,11,1479.12
2025-12-01,campaign_93,Snapchat Campaign 93,snapchat,746.81,96765,799,8,821.64
2025-12-02,campaign_93,Snapchat Campaign 93,snapchat,773.27,103742,669,10,1765.79
2025-12-03,campaign_93,Snapchat Campaign 93,snapchat,835.81,121203,1088,19,1159.8
2025-12-04,campaign_93,Snapchat Campaign 93,snapchat,851.09,125674,1229,14,2224.31
2025-12-05,campaign_93,Snapchat Campaign 93,snapchat,912.05,144322,1178,16,1345.29
2025-12-06,campaign_93,Snapchat Campaign 93,snapchat,758.87,117547,597,8,556.54
2025-12-07,campaign_93,Snapchat Campaign 93,snapchat,597.92,72974,637,5,426.0
2025-12-08,campaign_93,Snapchat Campaign 93,snapchat,972.39,164052,1570,22,2598.07
2025-12-09,campaign_93,Snapchat Campaign 93,snapchat,712.24,88012,644,9,722.28
2025-12-10,campaign_93,Snapchat Campaign 93,snapchat,870.71,131537,1146,15,1054.74
2025-12-11,campaign_93,Snapchat Campaign 93,snapchat,796.06,109949,982,14,763.6
2025-12-12,campaign_93,Snapchat Campaign 93,snapchat,772.49,103535,983,10,934.0
2025-12-13,campaign_93,Snapchat Campaign 93,snapchat,769.85,120975,962,6,664.6
2025-12-14,campaign_93,Snapchat Campaign 93,snapchat,662.22,89511,640,8,717.02
2025-12-15,campaign_93,Snapchat Campaign 93,snapchat,921.78,147417,1233,16,1579.6
2025-12-16,campaign_93,Snapchat Campaign 93,snapchat,819.46,116508,883,11,358.03
2025-12-17,campaign_93,Snapchat Campaign 93,snapchat,919.26,146614,973,10,1190.03
2025-12-18,campaign_93,Snapchat Campaign 93,snapchat,658.96,75337,803,2,186.94
2025-12-19,campaign_93,Snapchat Campaign 93,snapchat,873.98,132526,1138,15,758.91
2025-11-20,campaign_94,Linkedin Campaign 94,linkedin,406.49,33270,156,2,146.94
2025-11-21,campaign_94,Linkedin Campaign 94,linkedin,410.41,33914,104,1,110.17
2025-11-22,campaign_94,Linkedin Campaign 94,linkedin,355.95,30013,134,1,66.68
2025-11-23,campaign_94,Linkedin Campaign 94,linkedin,369.26,32300,128,2,113.76
2025-11-24,campaign_94,Linkedin Campaign 94,linkedin,420.2,35552,156,3,350.52
2025-11-25,campaign_94,Linkedin Campaign 94,linkedin,393.02,31102,95,1,109.91
2025-11-26,campaign_94,Linkedin Campaign 94,linkedin,380.54,29157,172,3,158.52
2025-11-27,campaign_94,Linkedin Campaign 94,linkedin,425.29,36419,167,3,323.91
2025-11-28,campaign_94,Linkedin Campaign 94,linkedin,398.1,31911,107,2,124.77
2025-11-29,campaign_94,Linkedin Campaign 94,linkedin,356.26,30065,171,4,246.04
2025-11-30,campaign_94,Linkedin Campaign 94,linkedin,308.76,22583,97,2,160.36
2025-12-01,campaign_94,Linkedin Campaign 94,linkedin,393.22,31133,107,1,53.07
2025-12-02,campaign_94,Linkedin Campaign 94,linkedin,497.16,49768,236,5,548.37
2025-12-03,campaign_94,Linkedin Campaign 94,linkedin,446.01,40054,178,5,451.14
