date,source,day_of_week,is_weekend,emq_score,event_volume,event_loss_rate,data_freshness_min,api_success_rate,api_latency_ms,api_errors_count,match_rate,has_incident,incident_severity,health_score,health_status
2025-12-11,google_analytics,3,0,6.75,108475,0.0332,0.32,0.9875,220.86,4,0.8647,0,0,79.39,healthy
2025-12-11,segment,3,0,8.87,24548,0.0352,0.6,0.9682,85.17,6,0.8251,0,0,88.66,healthy
2025-12-11,shopify,3,0,8.16,22268,0.032,35.71,0.9791,155.27,5,0.9282,0,0,86.05,healthy
2025-12-11,stripe,3,0,10.0,4479,0.0257,3.54,0.9846,66.94,2,0.8103,0,0,96.46,healthy
2025-12-12,meta_capi,4,0,8.51,45779,0.0307,4.83,0.9714,36.85,6,0.8636,0,0,87.45,healthy
2025-12-12,google_analytics,4,0,6.84,104534,0.0242,5.55,0.9888,52.6,5,0.8101,0,0,80.73,healthy
2025-12-12,segment,4,0,9.71,29610,0.0206,37.61,0.9504,56.4,4,0.9021,0,0,93.62,healthy
2025-12-12,shopify,4,0,8.02,23046,0.0225,3.04,0.9826,29.45,5,0.8359,0,0,86.5,healthy
2025-12-12,stripe,4,0,9.38,4099,0.0306,1.21,0.9947,66.4,7,0.7949,0,0,92.86,healthy
2025-12-13,meta_capi,5,1,7.67,30247,0.0237,10.66,0.9797,16.69,4,0.8277,0,0,84.54,healthy
2025-12-13,google_analytics,5,1,7.88,76501,0.0209,19.46,0.9893,41.48,5,0.9128,0,0,86.27,healthy
2025-12-13,segment,5,1,9.43,18177,0.0387,2.12,0.9698,50.26,4,0.8078,0,0,91.39,healthy
2025-12-13,shopify,5,1,7.91,12685,0.026,21.99,0.9828,72.52,5,0.7798,0,0,85.57,healthy
2025-12-13,stripe,5,1,10.0,3931,0.028,0.03,0.9899,138.18,5,0.8153,0,0,96.19,healthy
2025-12-14,meta_capi,6,1,8.57,32246,0.0302,14.71,0.9755,17.37,2,0.8771,0,0,88.38,healthy
2025-12-14,google_analytics,6,1,7.22,63660,0.0285,13.48,0.9825,95.53,5,0.8667,0,0,81.9,healthy
2025-12-14,segment,6,1,9.1,18840,0.0218,13.48,0.9628,40.37,7,0.8046,0,0,90.75,healthy
2025-12-14,shopify,6,1,8.25,14106,0.0249,9.49,0.985,270.23,7,0.9703,0,0,87.29,healthy
2025-12-14,stripe,6,1,9.92,3708,0.0284,18.44,0.9922,9.58,6,0.8744,0,0,95.78,healthy
2025-12-15,meta_capi,0,0,9.68,42134,0.0282,1.15,0.9761,80.45,8,0.8207,0,0,93.57,healthy
2025-12-15,google_analytics,0,0,7.42,114444,0.0267,2.69,0.9845,115.24,2,0.8669,0,0,83.47,healthy
2025-12-15,segment,0,0,8.78,28696,0.0526,21.67,0.9681,302.83,5,0.8266,0,0,86.56,healthy
2025-12-15,shopify,0,0,8.8,18870,0.0326,12.94,0.9737,48.66,6,0.8585,0,0,88.8,healthy
2025-12-15,stripe,0,0,9.12,5220,0.044,9.18,0.973,89.85,3,0.7575,0,0,89.55,healthy
2025-12-16,meta_capi,1,0,8.39,54998,0.0261,2.68,0.9785,45.81,3,0.7932,0,0,87.97,healthy
2025-12-16,google_analytics,1,0,6.62,102309,0.0242,8.08,0.982,17.69,9,0.8044,0,0,78.87,healthy
2025-12-16,segment,1,0,9.0,26575,0.021,11.39,0.9631,53.15,5,0.8481,0,0,90.56,healthy
2025-12-16,shopify,1,0,8.29,19441,0.0217,7.94,0.9822,220.38,4,0.9507,0,0,88.0,healthy
2025-12-16,stripe,1,0,9.82,5223,0.031,4.05,0.9921,100.31,8,0.9102,0,0,94.82,healthy
2025-12-17,meta_capi,2,0,7.89,41320,0.0361,2.57,0.979,383.66,7,0.8644,0,0,84.07,healthy
2025-12-17,google_analytics,2,0,8.08,95197,0.0205,18.77,0.9767,126.29,2,0.8636,0,0,87.0,healthy
2025-12-17,segment,2,0,9.27,29596,0.0276,21.03,0.9624,102.9,8,0.8301,0,0,90.89,healthy
2025-12-17,shopify,2,0,7.43,23213,0.0364,1.11,0.9886,170.97,10,0.8402,0,0,81.95,healthy
2025-12-17,stripe,2,0,10.0,5886,0.0231,41.4,0.9868,131.27,6,0.8678,0,0,96.43,healthy
2025-12-18,meta_capi,3,0,7.9,50637,0.0233,1.52,0.9769,89.19,2,0.8408,0,0,85.81,healthy
2025-12-18,google_analytics,3,0,7.75,97579,0.0216,1.59,0.9882,159.96,4,0.8239,0,0,85.6,healthy
2025-12-18,segment,3,0,9.6,31546,0.0242,11.31,0.9676,120.6,6,0.8991,0,0,93.36,healthy
2025-12-18,shopify,3,0,7.93,21789,0.0368,10.55,0.9875,247.04,5,0.8945,0,0,84.86,healthy
2025-12-18,stripe,3,0,9.79,4445,0.0548,15.16,0.9891,24.57,5,0.8165,0,0,92.41,healthy
2025-12-19,meta_capi,4,0,8.62,47320,0.0306,5.47,0.9786,66.97,11,0.9021,0,0,87.87,healthy
2025-12-19,google_analytics,4,0,8.08,98601,0.0308,0.37,0.9886,57.32,5,0.8438,0,0,86.23,healthy
2025-12-19,segment,4,0,9.47,28826,0.0309,40.84,0.9699,1.12,4,0.8172,0,0,92.34,healthy
2025-12-19,shopify,4,0,8.6,19837,0.0288,31.04,0.9882,120.63,6,0.8364,0,0,88.93,healthy
2025-12-19,stripe,4,0,8.9,5237,0.043,6.01,0.9855,9.81,2,0.7459,0,0,89.28,healthy
2025-12-20,meta_capi,5,1,8.37,37883,0.0236,0.69,0.9759,180.09,8,0.8695,0,0,87.5,healthy
2025-12-20,google_analytics,5,1,7.34,70501,0.0411,33.78,0.987,60.83,8,0.9892,0,0,81.15,healthy
2025-12-20,segment,5,1,8.96,20391,0.0206,25.31,0.9679,244.91,2,0.8394,0,0,90.95,healthy
2025-12-20,shopify,5,1,8.36,13352,0.021,5.41,0.9866,20.48,4,0.8426,0,0,88.65,healthy
2025-12-20,stripe,5,1,8.64,3981,0.0326,1.59,0.9901,11.99,3,0.9088,0,0,89.13,healthy
2025-12-21,meta_capi,6,1,8.06,29687,0.0288,58.0,0.9758,297.67,6,0.8415,0,0,85.63,healthy
2025-12-21,google_analytics,6,1,8.73,63730,0.0256,9.94,0.9842,148.52,6,0.8627,0,0,89.72,healthy
2025-12-21,segment,6,1,9.21,23950,0.0232,13.5,0.9683,11.54,5,0.876,0,0,91.63,healthy
2025-12-21,shopify,6,1,8.39,13561,0.0331,19.32,0.985,159.1,4,0.9102,0,0,87.48,healthy
2025-12-21,stripe,6,1,8.09,2250,0.0763,65.17,0.8918,551.87,55,0.8181,1,1,71.41,healthy
2025-12-22,meta_capi,0,0,8.5,42509,0.0382,1.81,0.9764,73.63,4,0.8198,0,0,87.1,healthy
2025-12-22,google_analytics,0,0,7.95,81633,0.0344,15.4,0.9734,88.48,5,0.9285,0,0,84.49,healthy
2025-12-22,segment,0,0,8.65,27366,0.0253,18.78,0.9598,20.16,4,0.7901,0,0,88.31,healthy
2025-12-22,shopify,0,0,8.53,19685,0.0313,11.59,0.985,90.81,5,0.8956,0,0,88.29,healthy
2025-12-22,stripe,0,0,9.25,4429,0.0332,9.53,0.9888,53.82,12,0.8162,0,0,91.18,healthy
2025-12-23,meta_capi,1,0,8.56,47449,0.0249,32.39,0.9704,91.34,4,0.8194,0,0,88.45,healthy
2025-12-23,google_analytics,1,0,8.02,92768,0.0256,0.81,0.9655,70.85,4,0.7863,0,0,85.4,healthy
2025-12-23,segment,1,0,9.6,30869,0.0423,4.86,0.9686,203.69,1,0.8853,0,0,92.08,healthy
2025-12-23,shopify,1,0,9.39,18656,0.0228,25.33,0.9894,66.82,5,0.8991,0,0,93.66,healthy
2025-12-23,stripe,1,0,9.65,4434,0.0626,18.79,0.9863,9.39,2,0.8522,0,0,91.12,healthy
2025-12-24,meta_capi,2,0,8.57,40121,0.0325,3.29,0.9793,41.1,3,0.8032,0,0,88.29,healthy
2025-12-24,google_analytics,2,0,8.29,106055,0.0216,13.56,0.9893,51.29,3,0.8833,0,0,88.48,healthy
2025-12-24,segment,2,0,8.8,25528,0.0423,21.99,0.9422,29.3,4,0.8607,0,0,86.49,healthy
2025-12-24,shopify,2,0,7.97,20941,0.0411,20.23,0.9869,415.77,3,0.9473,0,0,84.78,healthy
2025-12-24,stripe,2,0,9.52,5117,0.0227,12.21,0.9879,30.99,6,0.7519,0,0,94.11,healthy
2025-12-25,meta_capi,3,0,8.56,59418,0.0244,47.73,0.9798,261.55,4,0.7883,0,0,88.95,healthy
2025-12-25,google_analytics,3,0,6.31,106701,0.0568,13.99,0.9836,9.21,6,0.8409,0,0,74.44,healthy
2025-12-25,segment,3,0,8.47,24596,0.0381,1.0,0.9591,13.41,4,0.8076,0,0,86.08,healthy
2025-12-25,shopify,3,0,8.02,18677,0.0375,19.51,0.9875,188.14,5,0.9559,0,0,85.2,healthy
2025-12-25,stripe,3,0,9.68,5274,0.0503,1.45,0.9947,92.68,3,0.8595,0,0,92.78,healthy
2025-12-26,meta_capi,4,0,8.33,58097,0.0272,16.67,0.9797,5.56,6,0.844,0,0,87.32,healthy
2025-12-26,google_analytics,4,0,6.62,96745,0.0259,36.21,0.9895,32.81,8,0.8262,0,0,79.17,healthy
2025-12-26,segment,4,0,9.05,30323,0.0202,1.12,0.9692,5.63,6,0.8735,0,0,91.11,healthy
2025-12-26,shopify,4,0,8.07,16870,0.0207,8.42,0.9832,31.38,6,0.7516,0,0,86.82,healthy
2025-12-26,stripe,4,0,9.25,5971,0.0246,6.5,0.9899,325.75,11,0.9083,0,0,92.2,healthy
2025-12-27,meta_capi,5,1,7.78,34977,0.0434,14.41,0.9703,18.18,5,0.8392,0,0,82.59,healthy
2025-12-27,google_analytics,5,1,7.28,65715,0.0299,0.81,0.983,0.45,7,0.9629,0,0,81.88,healthy
2025-12-27,segment,5,1,8.92,19180,0.021,9.78,0.9554,82.3,3,0.8878,0,0,89.96,healthy
2025-12-27,shopify,5,1,8.44,11873,0.0296,13.77,0.9802,0.33,3,0.8339,0,0,87.94,healthy
2025-12-27,stripe,5,1,10.0,3981,0.0497,11.6,0.9817,129.16,6,0.9696,0,0,93.51,healthy
2025-12-28,meta_capi,6,1,8.78,31207,0.0514,0.38,0.978,30.12,6,0.8893,0,0,87.05,healthy
2025-12-28,google_analytics,6,1,7.44,77981,0.0266,7.33,0.9863,112.66,6,0.9105,0,0,83.25,healthy
2025-12-28,segment,6,1,8.82,19713,0.0364,23.95,0.9666,63.98,3,0.8468,0,0,88.48,healthy
2025-12-28,shopify,6,1,8.63,14774,0.0248,0.11,0.9885,100.33,2,0.7914,0,0,89.88,healthy
2025-12-28,stripe,6,1,9.44,4123,0.0491,5.51,0.9867,90.13,7,0.7487,0,0,90.93,healthy
2025-12-29,meta_capi,0,0,8.5,52705,0.0298,2.13,0.9775,122.74,3,0.8846,0,0,88.1,healthy
2025-12-29,google_analytics,0,0,7.86,89222,0.0226,22.56,0.9736,39.1,5,0.7397,0,0,85.24,healthy
2025-12-29,segment,0,0,8.07,27149,0.0287,18.39,0.9698,83.79,3,0.8624,0,0,85.69,healthy
2025-12-29,shopify,0,0,8.69,19760,0.0531,6.52,0.9833,29.75,5,0.785,0,0,86.8,healthy
2025-12-29,stripe,0,0,10.0,4560,0.0252,0.57,0.9936,151.06,4,0.8873,0,0,96.76,healthy
2025-12-30,meta_capi,1,0,8.86,49217,0.043,3.72,0.9732,17.32,9,0.9459,0,0,87.75,healthy
2025-12-30,google_analytics,1,0,7.26,100535,0.0207,3.79,0.9871,64.23,3,0.8358,0,0,83.31,healthy
2025-12-30,segment,1,0,8.73,32952,0.0225,42.01,0.9667,59.12,9,0.8455,0,0,88.84,healthy
2025-12-30,shopify,1,0,7.67,18442,0.0314,33.03,0.9844,175.92,2,0.8146,0,0,84.22,healthy
2025-12-30,stripe,1,0,8.95,4932,0.031,7.29,0.9869,134.14,9,0.816,0,0,90.08,healthy
2025-12-31,meta_capi,2,0,8.67,53885,0.0221,0.47,0.97,50.47,7,0.8642,0,0,88.96,healthy
2025-12-31,google_analytics,2,0,7.76,94613,0.0248,15.9,0.9873,302.05,6,0.8464,0,0,85.09,healthy
2025-12-31,segment,2,0,8.93,31844,0.0203,8.02,0.9615,49.03,9,0.8907,0,0,89.78,healthy
2025-12-31,shopify,2,0,7.92,20966,0.0251,0.39,0.9868,58.36,4,0.8263,0,0,86.02,healthy
2025-12-31,stripe,2,0,8.46,4748,0.0246,53.85,0.9937,170.41,1,0.8319,0,0,89.44,healthy
2026-01-01,meta_capi,3,0,8.89,48106,0.0281,4.38,0.9798,180.8,5,0.9054,0,0,90.15,healthy
2026-01-01,google_analytics,3,0,7.82,83791,0.0283,21.52,0.9823,16.02,5,0.8744,0,0,84.87,healthy
2026-01-01,segment,3,0,8.88,25108,0.0318,3.61,0.9564,72.66,6,0.8419,0,0,88.41,healthy
2026-01-01,shopify,3,0,9.08,18204,0.0361,16.62,0.9847,54.62,5,0.8714,0,0,90.5,healthy
2026-01-01,stripe,3,0,9.36,4682,0.0294,18.15,0.9939,20.51,6,0.9159,0,0,92.96,healthy
2026-01-02,meta_capi,4,0,8.65,42434,0.0299,3.6,0.9753,48.31,6,0.8393,0,0,88.42,healthy
2026-01-02,google_analytics,4,0,8.03,103477,0.0217,3.55,0.9885,252.15,6,0.9154,0,0,86.82,healthy
2026-01-02,segment,4,0,8.04,32869,0.0295,22.71,0.9696,38.36,4,0.821,0,0,85.34,healthy
2026-01-02,shopify,4,0,8.33,21229,0.0224,5.91,0.9899,11.47,4,0.9247,0,0,88.5,healthy
2026-01-02,stripe,4,0,9.67,5286,0.0433,1.81,0.9931,9.52,7,0.8112,0,0,92.99,healthy
2026-01-03,meta_capi,5,1,8.44,29764,0.0294,14.01,0.9785,129.89,8,0.8471,0,0,87.39,healthy
2026-01-03,google_analytics,5,1,7.01,59535,0.0262,19.69,0.981,79.03,3,0.8467,0,0,81.18,healthy
2026-01-03,segment,5,1,9.73,22714,0.0222,10.71,0.9671,55.14,5,0.8412,0,0,94.27,healthy
2026-01-03,shopify,5,1,7.8,14795,0.0269,35.02,0.9759,17.86,9,0.7677,0,0,84.19,healthy
2026-01-03,stripe,5,1,9.25,2944,0.0369,5.28,0.9764,121.26,5,0.8031,0,0,90.89,healthy
2026-01-04,meta_capi,6,1,9.23,39414,0.0226,0.74,0.9739,380.6,3,0.8468,0,0,92.31,healthy
2026-01-04,google_analytics,6,1,8.43,63648,0.0205,7.01,0.9803,68.99,6,0.8047,0,0,88.49,healthy
2026-01-04,segment,6,1,9.08,20090,0.0277,14.22,0.9692,54.03,3,0.9201,0,0,90.77,healthy
2026-01-04,shopify,6,1,8.41,12353,0.0254,5.6,0.9823,5.14,4,0.8367,0,0,88.24,healthy
2026-01-04,stripe,6,1,9.49,3683,0.024,12.1,0.9935,36.82,4,0.9221,0,0,94.32,healthy
2026-01-05,meta_capi,0,0,8.39,52210,0.0282,1.52,0.972,361.76,6,0.8185,0,0,87.11,healthy
2026-01-05,google_analytics,0,0,6.95,87618,0.037,13.87,0.9878,58.67,5,0.9232,0,0,79.96,healthy
2026-01-05,segment,0,0,8.91,31640,0.0413,0.53,0.9612,52.86,4,0.8629,0,0,88.07,healthy
2026-01-05,shopify,0,0,7.81,22579,0.0223,30.12,0.9866,45.59,5,0.7928,0,0,85.66,healthy
2026-01-05,stripe,0,0,9.49,5053,0.0319,10.68,0.9923,527.74,6,0.9202,0,0,93.3,healthy
2026-01-06,meta_capi,1,0,9.28,42954,0.0341,11.94,0.9784,68.22,2,0.8108,0,0,91.69,healthy
2026-01-06,google_analytics,1,0,7.86,92138,0.0232,9.56,0.9844,264.29,2,0.8106,0,0,85.97,healthy
2026-01-06,segment,1,0,9.89,27866,0.0386,11.48,0.9556,8.21,3,0.8274,0,0,93.09,healthy
2026-01-06,shopify,1,0,7.48,19885,0.0278,21.8,0.9875,57.97,5,0.8084,0,0,83.51,healthy
2026-01-06,stripe,1,0,9.33,4304,0.022,24.36,0.9907,312.57,7,0.8244,0,0,93.26,healthy
2026-01-07,meta_capi,2,0,9.27,54530,0.0308,1.06,0.9769,109.07,3,0.9266,0,0,91.8,healthy
2026-01-07,google_analytics,2,0,7.63,109729,0.0201,34.6,0.9876,203.34,1,0.7596,0,0,85.43,healthy
2026-01-07,segment,2,0,9.48,24134,0.0302,2.11,0.9613,150.77,4,0.8288,0,0,92.03,healthy
2026-01-07,shopify,2,0,8.48,23987,0.0279,8.17,0.978,26.68,2,0.9669,0,0,88.33,healthy
2026-01-07,stripe,2,0,10.0,5983,0.0225,7.07,0.9943,93.55,5,0.7388,0,0,96.96,healthy
2026-01-08,meta_capi,3,0,8.66,56985,0.0333,32.94,0.9734,233.72,4,0.8478,0,0,88.25,healthy
2026-01-08,google_analytics,3,0,6.93,93725,0.0272,28.95,0.9832,180.33,5,0.8067,0,0,80.6,healthy
2026-01-08,segment,3,0,9.26,29035,0.037,4.98,0.9682,90.52,11,0.8429,0,0,89.91,healthy
2026-01-08,shopify,3,0,7.79,19350,0.0378,1.42,0.9878,303.71,4,0.9,0,0,84.16,healthy
2026-01-08,stripe,3,0,8.9,5562,0.0201,16.2,0.995,6.51,5,0.7613,0,0,91.74,healthy
2026-01-09,meta_capi,4,0,8.51,43146,0.0299,13.45,0.9799,9.5,2,0.8941,0,0,88.37,healthy
2026-01-09,google_analytics,4,0,7.92,104484,0.0409,11.23,0.9895,62.23,3,0.8362,0,0,84.69,healthy
2026-01-09,segment,4,0,8.61,27010,0.0315,7.31,0.965,76.85,3,0.8295,0,0,87.87,healthy
2026-01-09,shopify,4,0,7.36,18052,0.0225,1.1,0.9879,386.16,9,0.8646,0,0,83.06,healthy
2026-01-09,stripe,4,0,9.61,4200,0.0258,56.82,0.9926,134.54,4,0.8529,0,0,94.71,healthy
2026-01-10,meta_capi,5,1,5.22,17258,0.1363,144.9,0.7794,1035.88,108,0.6657,1,2,32.16,degraded
2026-01-10,google_analytics,5,1,7.5,65919,0.0279,2.14,0.99,32.93,7,0.9091,0,0,83.5,healthy
2026-01-10,segment,5,1,8.28,19210,0.0304,6.66,0.9659,53.17,2,0.8372,0,0,86.46,healthy
2026-01-10,shopify,5,1,8.62,13102,0.0249,25.41,0.9887,12.69,5,0.875,0,0,89.56,healthy
2026-01-10,stripe,5,1,9.76,3193,0.021,4.38,0.9945,38.92,5,0.8677,0,0,95.9,healthy
2026-01-11,meta_capi,6,1,8.5,35619,0.0244,17.58,0.9768,39.91,5,0.8565,0,0,88.41,healthy
2026-01-11,google_analytics,6,1,7.8,67384,0.0352,18.51,0.9889,82.76,6,0.8026,0,0,84.3,healthy
2026-01-11,segment,6,1,9.32,20836,0.0303,23.7,0.9587,131.7,6,0.8257,0,0,90.9,healthy
2026-01-11,shopify,6,1,7.83,14749,0.026,14.14,0.9814,19.9,4,0.93,0,0,85.22,healthy
2026-01-11,stripe,6,1,8.93,3270,0.0269,18.19,0.9876,49.85,6,0.7809,0,0,90.73,healthy
2026-01-12,meta_capi,0,0,8.63,56957,0.0567,47.23,0.9703,1.1,5,0.9143,0,0,85.51,healthy
2026-01-12,google_analytics,0,0,7.39,112697,0.0319,0.09,0.9874,4.28,7,0.8036,0,0,82.45,healthy
2026-01-12,segment,0,0,9.25,28090,0.0308,11.95,0.9684,31.74,3,0.8681,0,0,91.28,healthy
2026-01-12,shopify,0,0,7.6,19805,0.0251,19.19,0.9747,140.06,5,0.8333,0,0,83.71,healthy
2026-01-12,stripe,0,0,9.92,4480,0.036,22.32,0.9932,114.43,6,0.7598,0,0,95.08,healthy
2026-01-13,meta_capi,1,0,8.24,40706,0.0232,66.95,0.9784,108.98,7,0.8327,0,0,86.39,healthy
2026-01-13,google_analytics,1,0,7.35,98100,0.0238,5.0,0.9801,54.76,4,0.8659,0,0,82.96,healthy
2026-01-13,segment,1,0,8.88,30249,0.037,28.6,0.9687,91.54,6,0.8443,0,0,88.52,healthy
2026-01-13,shopify,1,0,8.06,20513,0.025,14.98,0.9753,18.66,1,0.8209,0,0,86.47,healthy
2026-01-13,stripe,1,0,9.1,5006,0.0342,7.47,0.993,175.38,4,0.7561,0,0,91.33,healthy
2026-01-14,meta_capi,2,0,7.83,43598,0.0255,21.07,0.9708,387.45,3,0.839,0,0,84.86,healthy
2026-01-14,google_analytics,2,0,7.17,97171,0.0219,49.96,0.9894,423.9,6,0.8055,0,0,82.52,healthy
2026-01-14,segment,2,0,8.19,29317,0.0269,8.55,0.9661,218.91,5,0.978,0,0,86.08,healthy
2026-01-14,shopify,2,0,7.95,16840,0.021,23.66,0.9872,161.51,5,0.8293,0,0,86.53,healthy
2026-01-14,stripe,2,0,8.21,4196,0.0231,0.43,0.9845,93.61,6,0.8312,0,0,87.39,healthy
2026-01-15,meta_capi,3,0,7.93,42384,0.0492,8.54,0.9789,271.65,3,0.8759,0,0,83.35,healthy
2026-01-15,google_analytics,3,0,7.66,99084,0.02,55.77,0.9878,29.87,4,0.7963,0,0,85.29,healthy
2026-01-15,segment,3,0,8.34,34779,0.0339,3.88,0.9648,255.62,5,0.9215,0,0,86.05,healthy
2026-01-15,shopify,3,0,7.48,21612,0.0274,7.22,0.9896,90.74,7,0.7358,0,0,83.46,healthy
2026-01-15,stripe,3,0,10.0,4166,0.0276,3.62,0.9929,103.4,2,0.8504,0,0,96.69,healthy
2026-01-16,meta_capi,4,0,8.72,52912,0.0555,36.33,0.9783,2.77,3,0.8173,0,0,86.64,healthy
2026-01-16,google_analytics,4,0,7.33,81728,0.0263,20.98,0.9822,69.11,4,0.7972,0,0,82.7,healthy
2026-01-16,segment,4,0,9.2,28657,0.0272,9.45,0.9569,146.68,4,0.8614,0,0,90.73,healthy
2026-01-16,shopify,4,0,7.47,22944,0.0333,0.33,0.9842,21.36,9,0.9237,0,0,82.33,healthy
2026-01-16,stripe,4,0,9.12,5962,0.022,36.82,0.993,144.03,4,0.8905,0,0,92.67,healthy
2026-01-17,meta_capi,5,1,9.02,39483,0.0432,1.69,0.9688,21.97,2,0.7952,0,0,89.04,healthy
2026-01-17,google_analytics,5,1,6.15,81720,0.0245,41.47,0.9869,333.41,4,0.8364,0,0,77.27,healthy
2026-01-17,segment,5,1,9.71,17129,0.0276,12.5,0.9696,69.45,5,0.889,0,0,93.79,healthy
2026-01-17,shopify,5,1,7.9,12317,0.0409,18.31,0.9899,0.96,7,0.8085,0,0,84.21,healthy
2026-01-17,stripe,5,1,9.38,3644,0.0523,32.47,0.9944,30.92,8,1.0,0,0,90.59,healthy
